dataset_id,analysis,measure,component,value,region,climatezone,long,lat,climatezone_label,figure_profile
PVT_Uzunkol_Lake,spatial_spd,unique_adjusted_r2,time,0.0534296024274411,Asia,Cold - Cold Summer,87.11,50.48,CCS,time_unique_adjusted_r2
PVT_Xiehu_Lake_SO4,spatial_spd,unique_adjusted_r2,time,0.24192190648176493,Asia,Cold - Dry Winter,122.52,37.38,CDW,time_unique_adjusted_r2
PVT_Yidun_Lake,spatial_spd,unique_adjusted_r2,time,0.2633163578215709,Asia,Polar,99.55,30.3,POL,time_unique_adjusted_r2
PVT_Zoige_RH,spatial_spd,unique_adjusted_r2,time,-0.05706323101587274,Asia,Cold - Dry Winter,103.35,33.95,CDW,time_unique_adjusted_r2
cao_8,spatial_spd,unique_adjusted_r2,time,0.1479712277551567,Asia,Cold - Dry Winter,108.9136111,53.95472222,CDW,time_unique_adjusted_r2
cao_57,spatial_spd,unique_adjusted_r2,time,-0.04340890301351352,Asia,Cold - Cold Summer,84.21666667,56.1,CCS,time_unique_adjusted_r2
cao_80,spatial_spd,unique_adjusted_r2,time,0.04186026082431449,Asia,Cold - Cold Summer,88.166667,58.333333,CCS,time_unique_adjusted_r2
cao_101,spatial_spd,unique_adjusted_r2,time,0.05662161341956018,Asia,Cold - Warm Summer,51.84166667,53.025,CWS,time_unique_adjusted_r2
cao_124,spatial_spd,unique_adjusted_r2,time,-0.024654504797639865,Asia,Cold - Cold Summer,84,56.166667,CCS,time_unique_adjusted_r2
cao_134,spatial_spd,unique_adjusted_r2,time,0.08502514250421833,Asia,Cold - Cold Summer,84.83333333,56.33333333,CCS,time_unique_adjusted_r2
cao_158,spatial_spd,unique_adjusted_r2,time,-0.037429057272564514,Asia,Cold - Warm Summer,57.883333,56.316667,CWS,time_unique_adjusted_r2
PANGAEA.884462,spatial_spd,unique_adjusted_r2,time,0.03717666596628677,Asia,Arid,84.38194,43.04583,ARD,time_unique_adjusted_r2
PANGAEA.896256,spatial_spd,unique_adjusted_r2,time,0.09930412141672329,Asia,Arid,86.804,41.931,ARD,time_unique_adjusted_r2
PANGAEA.783359,spatial_spd,unique_adjusted_r2,time,0.05482175736444239,Asia,Temperate - Dry Summer,36.4925,42.2255,TDS,time_unique_adjusted_r2
Lake_Moon,spatial_spd,unique_adjusted_r2,time,0.0415708969006805,Asia,Cold - Dry Winter,120.8665,47.506,CDW,time_unique_adjusted_r2
47817,spatial_spd,unique_adjusted_r2,time,0.007711059234729034,Asia,Arid,81.03134,44.97373,ARD,time_unique_adjusted_r2
876,spatial_spd,unique_adjusted_r2,time,-0.033570269467347535,Asia,Cold - Warm Summer,83.333333,55,CWS,time_unique_adjusted_r2
46462,spatial_spd,unique_adjusted_r2,time,0.19243100436229987,Asia,Cold - Warm Summer,41.039722,55.118056,CWS,time_unique_adjusted_r2
46466,spatial_spd,unique_adjusted_r2,time,0.08342355061955975,Asia,Cold - Warm Summer,38.5838,53.66192,CWS,time_unique_adjusted_r2
46483,spatial_spd,unique_adjusted_r2,time,0.2780096892300097,Asia,Cold - Warm Summer,36.416667,55.166667,CWS,time_unique_adjusted_r2
3896,spatial_spd,unique_adjusted_r2,time,0.0764938388453682,Asia,Cold - Cold Summer,37.516667,66.375,CCS,time_unique_adjusted_r2
46479,spatial_spd,unique_adjusted_r2,time,0.02386079172611766,Asia,Cold - Warm Summer,36.2525,53.834722,CWS,time_unique_adjusted_r2
46485,spatial_spd,unique_adjusted_r2,time,0.12359096358199761,Asia,Cold - Warm Summer,37.333333,56.066667,CWS,time_unique_adjusted_r2
46447,spatial_spd,unique_adjusted_r2,time,0.05218341883723787,Asia,Cold - Cold Summer,35.32822,68.82667,CCS,time_unique_adjusted_r2
2643,spatial_spd,unique_adjusted_r2,time,-0.011975961602361473,Asia,Cold - Warm Summer,132.783333,42.833333,CWS,time_unique_adjusted_r2
1844,spatial_spd,unique_adjusted_r2,time,0.07059142283882036,Asia,Cold - Warm Summer,134.566667,43.25,CWS,time_unique_adjusted_r2
4543,spatial_spd,unique_adjusted_r2,time,0.2896204852277048,Asia,Cold - Cold Summer,36.25,63.9,CCS,time_unique_adjusted_r2
40990,spatial_spd,unique_adjusted_r2,time,-0.011484886474511957,Asia,Cold - Dry Winter,108.133333,52.783333,CDW,time_unique_adjusted_r2
4081,spatial_spd,unique_adjusted_r2,time,0.10946543492307415,Asia,Cold - Dry Winter,106.6188,50.2618,CDW,time_unique_adjusted_r2
3861,spatial_spd,unique_adjusted_r2,time,-0.030810979015991946,Asia,Arid,90.49975,49.48079,ARD,time_unique_adjusted_r2
41247,spatial_spd,unique_adjusted_r2,time,-0.057362594951676726,Asia,Temperate - Dry Winter,99.27974,25.87085,TDW,time_unique_adjusted_r2
15624,spatial_spd,unique_adjusted_r2,time,0.012492829168696984,Asia,Temperate,134.133333333333,35.35,TMP,time_unique_adjusted_r2
41245,spatial_spd,unique_adjusted_r2,time,0.07463515941817822,Asia,Cold - Dry Winter,115.225425,41.632845,CDW,time_unique_adjusted_r2
14612,spatial_spd,unique_adjusted_r2,time,0.07123476336219381,Asia,Arid,96.90074,37.27446,ARD,time_unique_adjusted_r2
15649,spatial_spd,unique_adjusted_r2,time,-0.010609825766998648,Asia,Temperate,136.13079,35.653925,TMP,time_unique_adjusted_r2
14134,spatial_spd,unique_adjusted_r2,time,0.045244609679985115,Asia,Temperate,135.88674,35.51763,TMP,time_unique_adjusted_r2
15656,spatial_spd,unique_adjusted_r2,time,0.02191827523414336,Asia,Temperate,136.11934,35.54912,TMP,time_unique_adjusted_r2
22330,spatial_spd,unique_adjusted_r2,time,0.042060722011185936,Asia,Cold - Warm Summer,42.4969444444444,41.6838888888889,CWS,time_unique_adjusted_r2
15709,spatial_spd,unique_adjusted_r2,time,0.012012896533989847,Asia,Cold - Warm Summer,140.9,40.6166666666667,CWS,time_unique_adjusted_r2
15678,spatial_spd,unique_adjusted_r2,time,0.04777322363962533,Asia,Cold - Hot Summer,134.566666666667,35.4083333333333,CHS,time_unique_adjusted_r2
4137,spatial_spd,unique_adjusted_r2,time,-0.03979433842045377,Asia,Arid,30.8,38.425,ARD,time_unique_adjusted_r2
4442,spatial_spd,unique_adjusted_r2,time,-0.06767493294904137,Asia,Cold - Dry Summer,29.898333,36.9975,CDS,time_unique_adjusted_r2
4509,spatial_spd,unique_adjusted_r2,time,0.09668904049293381,Asia,Cold - Dry Summer,43,38.5,CDS,time_unique_adjusted_r2
24161,spatial_spd,unique_adjusted_r2,time,0.19238629880869473,Asia,Cold - Dry Summer,31.283333,40.6,CDS,time_unique_adjusted_r2
24166,spatial_spd,unique_adjusted_r2,time,-0.058394550389490485,Asia,Temperate - Dry Summer,30.05,37.466667,TDS,time_unique_adjusted_r2
24175,spatial_spd,unique_adjusted_r2,time,0.07378686811821644,Asia,Arid,33.733333,37.5,ARD,time_unique_adjusted_r2
pg_711911,spatial_spd,unique_adjusted_r2,time,0.30270483316015406,Asia,Arid,36.016667,40.916667,ARD,time_unique_adjusted_r2
pg_858056,spatial_spd,unique_adjusted_r2,time,0.09153506640238551,Asia,Temperate - Dry Summer,29.53333,40.43333,TDS,time_unique_adjusted_r2
pg_874340,spatial_spd,unique_adjusted_r2,time,0.07536320389167517,Asia,Arid,35.39417,31.46528,ARD,time_unique_adjusted_r2
pg_884740,spatial_spd,unique_adjusted_r2,time,0.11246705511128285,Asia,Arid,35.58881,32.82328,ARD,time_unique_adjusted_r2
pg_711930,spatial_spd,unique_adjusted_r2,time,0.22653320104389352,Asia,Temperate - Dry Summer,47.716667,33.083333,TDS,time_unique_adjusted_r2
pg_738918,spatial_spd,unique_adjusted_r2,time,0.04760958868512799,Asia,Cold - Dry Summer,46.116667,35.533333,CDS,time_unique_adjusted_r2
ippd_648,spatial_spd,unique_adjusted_r2,time,0.47100849394433353,Oceania,Cold - Warm Summer,148.5,-36.3667,CWS,time_unique_adjusted_r2
ippd_975,spatial_spd,unique_adjusted_r2,time,0.041461553142218555,Oceania,Temperate,151.4667,-32.05,TMP,time_unique_adjusted_r2
ippd_978,spatial_spd,unique_adjusted_r2,time,2.7403427291572413e-5,Oceania,Temperate,150.1,-36.5833,TMP,time_unique_adjusted_r2
ippd_991,spatial_spd,unique_adjusted_r2,time,0.28667168666481435,Oceania,Temperate,149.52,-34.75,TMP,time_unique_adjusted_r2
ippd_1070,spatial_spd,unique_adjusted_r2,time,-0.05719647265293437,Oceania,Tropical,142.95,-5.85,TRO,time_unique_adjusted_r2
ippd_1443,spatial_spd,unique_adjusted_r2,time,-0.02290346298243251,Oceania,Tropical,142.3,-10.2,TRO,time_unique_adjusted_r2
ippd_1999,spatial_spd,unique_adjusted_r2,time,0.05996184470111321,Oceania,Tropical,145.45,-14.67,TRO,time_unique_adjusted_r2
ippd_2000,spatial_spd,unique_adjusted_r2,time,0.04723056849868479,Oceania,Temperate - Dry Winter,145.633,-17.1667,TDW,time_unique_adjusted_r2
ippd_2008,spatial_spd,unique_adjusted_r2,time,0.019077363389736535,Oceania,Temperate,142.6,-38.35,TMP,time_unique_adjusted_r2
ippd_2009,spatial_spd,unique_adjusted_r2,time,0.06396134624778693,Oceania,Temperate,153.41,-27.68,TMP,time_unique_adjusted_r2
ippd_2094,spatial_spd,unique_adjusted_r2,time,0.009886277784986852,Oceania,Temperate,151.3667,-31.9167,TMP,time_unique_adjusted_r2
ippd_2113,spatial_spd,unique_adjusted_r2,time,0.08826788352381187,Oceania,Temperate,153.45,-27.44,TMP,time_unique_adjusted_r2
ippd_2122,spatial_spd,unique_adjusted_r2,time,0.02112077222117048,Oceania,Temperate,150.38,-33.76,TMP,time_unique_adjusted_r2
ippd_2133,spatial_spd,unique_adjusted_r2,time,0.07993881969900718,Oceania,Temperate - Dry Summer,140.581,-37.6094,TDS,time_unique_adjusted_r2
ippd_2160,spatial_spd,unique_adjusted_r2,time,0.06261215586246871,Oceania,Temperate,148.9567,-35.7522,TMP,time_unique_adjusted_r2
ippd_2163,spatial_spd,unique_adjusted_r2,time,0.014039186977231721,Oceania,Temperate,149.5,-36.5167,TMP,time_unique_adjusted_r2
ippd_2179,spatial_spd,unique_adjusted_r2,time,0.4950341354333151,Oceania,Tropical,136.81667,-13.8667,TRO,time_unique_adjusted_r2
ippd_2216,spatial_spd,unique_adjusted_r2,time,0.22977392455348977,Oceania,Temperate,153.167,-25.23,TMP,time_unique_adjusted_r2
ippd_2264,spatial_spd,unique_adjusted_r2,time,-0.05236424330910938,Oceania,Temperate,145.8854,-42.2713,TMP,time_unique_adjusted_r2
ippd_2268,spatial_spd,unique_adjusted_r2,time,0.139302790106398,Oceania,Temperate,153.0613,-25.2171,TMP,time_unique_adjusted_r2
ippd_2270,spatial_spd,unique_adjusted_r2,time,-0.027517265583353878,Oceania,Temperate,150.22,-33.38,TMP,time_unique_adjusted_r2
ippd_2287,spatial_spd,unique_adjusted_r2,time,0.09609481004580767,Oceania,Arid,141.570299,-34.052551,ARD,time_unique_adjusted_r2
ippd_2306,spatial_spd,unique_adjusted_r2,time,0.339160790703843,Oceania,Temperate,145.6667,-41.6667,TMP,time_unique_adjusted_r2
ippd_2308,spatial_spd,unique_adjusted_r2,time,-0.0012210916783104153,Oceania,Temperate,146.0833,-43.2667,TMP,time_unique_adjusted_r2
ippd_2313,spatial_spd,unique_adjusted_r2,time,0.3824701494215712,Oceania,Cold - Warm Summer,148.48333333333332,-36.38333333333333,CWS,time_unique_adjusted_r2
ippd_2357,spatial_spd,unique_adjusted_r2,time,-0.005678403947437016,Oceania,Temperate,149.1333,-37.1,TMP,time_unique_adjusted_r2
46516,spatial_spd,untruncated_hierarchical_contribution,climate,0.2138,Europe,Cold - Warm Summer,28.61129,59.61457,CWS,climate_untruncated_hierarchical_contribution
26606,spatial_spd,untruncated_hierarchical_contribution,climate,0.3514,North America,Cold - Warm Summer,-93.72746,49.65882,CWS,climate_untruncated_hierarchical_contribution
48966,spatial_spd,untruncated_hierarchical_contribution,climate,0.3422,Europe,Temperate,5.75969,52.24479,TMP,climate_untruncated_hierarchical_contribution
3565,spatial_spd,untruncated_hierarchical_contribution,climate,0.5246,North America,Cold - Warm Summer,-71.80778,46.89194,CWS,climate_untruncated_hierarchical_contribution
3032,spatial_spd,untruncated_hierarchical_contribution,climate,0.0871,North America,Cold - Warm Summer,-85.66111,46.42917,CWS,climate_untruncated_hierarchical_contribution
4383,spatial_spd,untruncated_hierarchical_contribution,climate,0.2162,Europe,Cold - Warm Summer,8.32556,47.07556,CWS,climate_untruncated_hierarchical_contribution
45377,spatial_spd,untruncated_hierarchical_contribution,climate,0.1891,Europe,Cold - Warm Summer,24.1,59.075,CWS,climate_untruncated_hierarchical_contribution
236,spatial_spd,untruncated_hierarchical_contribution,climate,0.3177,North America,Cold - Warm Summer,-79.78,47.23,CWS,climate_untruncated_hierarchical_contribution
4170,spatial_spd,untruncated_hierarchical_contribution,climate,0.2854,Europe,Cold - Warm Summer,24.33333,41.98333,CWS,climate_untruncated_hierarchical_contribution
25372,spatial_spd,untruncated_hierarchical_contribution,climate,0.2247,Europe,Temperate,4.07917,47.26194,TMP,climate_untruncated_hierarchical_contribution
46544,spatial_spd,untruncated_hierarchical_contribution,climate,0.3311,Europe,Cold - Warm Summer,25.77353,58.48888,CWS,climate_untruncated_hierarchical_contribution
982,spatial_spd,untruncated_hierarchical_contribution,climate,0.2073,North America,Cold - Warm Summer,-85.11667,44.88333,CWS,climate_untruncated_hierarchical_contribution
26448,spatial_spd,untruncated_hierarchical_contribution,climate,0.1813,Europe,Cold - Cold Summer,10.47833,46.87,CCS,climate_untruncated_hierarchical_contribution
4042,spatial_spd,untruncated_hierarchical_contribution,climate,0.1875,Europe,Cold - Warm Summer,13.67319,58.55679,CWS,climate_untruncated_hierarchical_contribution
3487,spatial_spd,untruncated_hierarchical_contribution,climate,0.1602,North America,Cold - Hot Summer,-97.36301,44.97734,CHS,climate_untruncated_hierarchical_contribution
21675,spatial_spd,untruncated_hierarchical_contribution,climate,0.1649,Latin America,Tropical,-76.5333,3.0833,TRO,climate_untruncated_hierarchical_contribution
26499,spatial_spd,untruncated_hierarchical_contribution,climate,-0.0029,Europe,Polar,11.01283,46.84566,POL,climate_untruncated_hierarchical_contribution
24840,spatial_spd,untruncated_hierarchical_contribution,climate,0.0312,Europe,Temperate,-1.59583,47.27222,TMP,climate_untruncated_hierarchical_contribution
2395,spatial_spd,untruncated_hierarchical_contribution,climate,0.0084,Latin America,Tropical,-90.13333,20.86667,TRO,climate_untruncated_hierarchical_contribution
45347,spatial_spd,untruncated_hierarchical_contribution,climate,0.2856,Europe,Polar,9.83333,62.26667,POL,climate_untruncated_hierarchical_contribution
15922,spatial_spd,untruncated_hierarchical_contribution,climate,0.3114,North America,Cold - Warm Summer,-89.2827,46.2334,CWS,climate_untruncated_hierarchical_contribution
1010,spatial_spd,untruncated_hierarchical_contribution,climate,0.0662,North America,Cold - Cold Summer,-53.13333,47.32222,CCS,climate_untruncated_hierarchical_contribution
4542,spatial_spd,untruncated_hierarchical_contribution,climate,0.4831,Europe,Cold - Cold Summer,32.63333,65.11667,CCS,climate_untruncated_hierarchical_contribution
14944,spatial_spd,untruncated_hierarchical_contribution,climate,0.1117,North America,Cold - Dry Summer,-112.23885,36.63046,CDS,climate_untruncated_hierarchical_contribution
17402,spatial_spd,untruncated_hierarchical_contribution,climate,0.0819,North America,Cold - Cold Summer,-159.77674,60.21151,CCS,climate_untruncated_hierarchical_contribution
234,spatial_spd,untruncated_hierarchical_contribution,climate,0.2982,North America,Cold - Dry Summer,-119.00833,37.59583,CDS,climate_untruncated_hierarchical_contribution
16081,spatial_spd,untruncated_hierarchical_contribution,climate,0.217,North America,Cold - Warm Summer,-62.61486,45.66757,CWS,climate_untruncated_hierarchical_contribution
41421,spatial_spd,untruncated_hierarchical_contribution,climate,0.3704,Europe,Temperate,0.67528,50.90583,TMP,climate_untruncated_hierarchical_contribution
1451,spatial_spd,untruncated_hierarchical_contribution,climate,0.1143,North America,Cold - Warm Summer,-71.56694,48.36583,CWS,climate_untruncated_hierarchical_contribution
785,spatial_spd,untruncated_hierarchical_contribution,climate,0.2743,North America,Cold - Warm Summer,-80.25,44.37,CWS,climate_untruncated_hierarchical_contribution
2311,spatial_spd,untruncated_hierarchical_contribution,climate,0.4588,North America,Cold - Cold Summer,-154.23333,67.06667,CCS,climate_untruncated_hierarchical_contribution
3900,spatial_spd,untruncated_hierarchical_contribution,climate,0.0125,Europe,Temperate,-1.85806,47.18611,TMP,climate_untruncated_hierarchical_contribution
2053,spatial_spd,untruncated_hierarchical_contribution,climate,0.2765,North America,Cold - Warm Summer,-95.28417,46.21194,CWS,climate_untruncated_hierarchical_contribution
1149,spatial_spd,untruncated_hierarchical_contribution,climate,0.2499,North America,Cold - Warm Summer,-77.05,44.48333,CWS,climate_untruncated_hierarchical_contribution
46998,spatial_spd,untruncated_hierarchical_contribution,climate,0.0488,Latin America,Temperate,-79.11214,-4.25547,TMP,climate_untruncated_hierarchical_contribution
46490,spatial_spd,untruncated_hierarchical_contribution,climate,0.3055,Europe,Cold - Warm Summer,29.97722,59.01111,CWS,climate_untruncated_hierarchical_contribution
210,spatial_spd,untruncated_hierarchical_contribution,climate,0.2603,North America,Arid,-105.45,43.5,ARD,climate_untruncated_hierarchical_contribution
4136,spatial_spd,untruncated_hierarchical_contribution,climate,0.1663,Europe,Cold - Cold Summer,28.99524,66.12667,CCS,climate_untruncated_hierarchical_contribution
45192,spatial_spd,untruncated_hierarchical_contribution,climate,0.3849,Europe,Temperate - Dry Summer,-6.07028,42.12611,TDS,climate_untruncated_hierarchical_contribution
15232,spatial_spd,untruncated_hierarchical_contribution,climate,0.1019,North America,Cold - Cold Summer,-118.15429,51.03992,CCS,climate_untruncated_hierarchical_contribution
41467,spatial_spd,untruncated_hierarchical_contribution,climate,0.2313,Europe,Temperate,8.94329,46.05152,TMP,climate_untruncated_hierarchical_contribution
3938,spatial_spd,untruncated_hierarchical_contribution,climate,0.1009,Europe,Cold - Warm Summer,20.67577,52.54316,CWS,climate_untruncated_hierarchical_contribution
2619,spatial_spd,untruncated_hierarchical_contribution,climate,0.0645,North America,Temperate - Dry Summer,-119.81667,37.95,TDS,climate_untruncated_hierarchical_contribution
22988,spatial_spd,untruncated_hierarchical_contribution,climate,0.2374,Europe,Polar,8.01819,46.66807,POL,climate_untruncated_hierarchical_contribution
46803,spatial_spd,untruncated_hierarchical_contribution,climate,0.2271,North America,Cold - Cold Summer,-148.15282,60.68065,CCS,climate_untruncated_hierarchical_contribution
24195,spatial_spd,untruncated_hierarchical_contribution,climate,0.1858,Europe,Cold - Cold Summer,7.84417,46.28306,CCS,climate_untruncated_hierarchical_contribution
306,spatial_spd,untruncated_hierarchical_contribution,climate,0.3773,North America,Cold - Cold Summer,-69.45278,47.45778,CCS,climate_untruncated_hierarchical_contribution
847,spatial_spd,untruncated_hierarchical_contribution,climate,-0.0142,North America,Cold - Hot Summer,-83.63,42.33,CHS,climate_untruncated_hierarchical_contribution
45322,spatial_spd,untruncated_hierarchical_contribution,climate,0.1885,Europe,Temperate - Dry Summer,12.63333,37.61667,TDS,climate_untruncated_hierarchical_contribution
18108,spatial_spd,untruncated_hierarchical_contribution,climate,0.1168,North America,Cold - Cold Summer,-116.9055,49.49605,CCS,climate_untruncated_hierarchical_contribution
42745,spatial_spd,untruncated_hierarchical_contribution,climate,0.0803,North America,Cold - Cold Summer,-138.37522,61.0771,CCS,climate_untruncated_hierarchical_contribution
17689,spatial_spd,untruncated_hierarchical_contribution,climate,0.1902,North America,Cold - Warm Summer,-80.26015,43.26052,CWS,climate_untruncated_hierarchical_contribution
340,spatial_spd,untruncated_hierarchical_contribution,climate,0.1752,North America,Cold - Warm Summer,-68.77344,44.93672,CWS,climate_untruncated_hierarchical_contribution
40634,spatial_spd,untruncated_hierarchical_contribution,climate,0.1677,Europe,Cold - Cold Summer,7.40306,46.42833,CCS,climate_untruncated_hierarchical_contribution
15970,spatial_spd,untruncated_hierarchical_contribution,climate,0.2981,North America,Cold - Cold Summer,-153.66508,62.55151,CCS,climate_untruncated_hierarchical_contribution
17391,spatial_spd,untruncated_hierarchical_contribution,climate,0.1772,North America,Cold - Cold Summer,-162.11413,63.4461,CCS,climate_untruncated_hierarchical_contribution
4539,spatial_spd,untruncated_hierarchical_contribution,climate,0.239,Europe,Cold - Cold Summer,22.86667,62.13333,CCS,climate_untruncated_hierarchical_contribution
25285,spatial_spd,untruncated_hierarchical_contribution,climate,0.2545,Europe,Temperate,5.28333,45.79083,TMP,climate_untruncated_hierarchical_contribution
20293,spatial_spd,untruncated_hierarchical_contribution,climate,0.3395,Europe,Cold - Cold Summer,29.29295,70.6989,CCS,climate_untruncated_hierarchical_contribution
4251,spatial_spd,untruncated_hierarchical_contribution,climate,0.1497,Europe,Temperate,-5.58229,57.62279,TMP,climate_untruncated_hierarchical_contribution
2580,spatial_spd,untruncated_hierarchical_contribution,climate,0.0583,North America,Cold - Cold Summer,-120.66667,57.45,CCS,climate_untruncated_hierarchical_contribution
22773,spatial_spd,untruncated_hierarchical_contribution,climate,0.1018,Europe,Cold - Cold Summer,9.38111,47.17139,CCS,climate_untruncated_hierarchical_contribution
784,spatial_spd,untruncated_hierarchical_contribution,climate,0.1815,Europe,Temperate,21.9525,40.81806,TMP,climate_untruncated_hierarchical_contribution
4472,spatial_spd,untruncated_hierarchical_contribution,climate,0.3561,Europe,Cold - Cold Summer,28.11667,61.21667,CCS,climate_untruncated_hierarchical_contribution
45383,spatial_spd,untruncated_hierarchical_contribution,climate,0.54990000000000006,Europe,Cold - Warm Summer,25.53861,59.48944,CWS,climate_untruncated_hierarchical_contribution
40564,spatial_spd,untruncated_hierarchical_contribution,climate,0.3025,Europe,Cold - Warm Summer,8.83094,47.61335,CWS,climate_untruncated_hierarchical_contribution
13051,spatial_spd,untruncated_hierarchical_contribution,climate,0.1866,North America,Cold - Warm Summer,-96.198,46.5929,CWS,climate_untruncated_hierarchical_contribution
15783,spatial_spd,untruncated_hierarchical_contribution,climate,0.149,North America,Polar,-125.28,71.75,POL,climate_untruncated_hierarchical_contribution
4373,spatial_spd,untruncated_hierarchical_contribution,climate,0.0102,Europe,Temperate,5.65528,45.34833,TMP,climate_untruncated_hierarchical_contribution
45722,spatial_spd,untruncated_hierarchical_contribution,climate,0.3847,Europe,Cold - Warm Summer,7.78231,58.32563,CWS,climate_untruncated_hierarchical_contribution
2270,spatial_spd,untruncated_hierarchical_contribution,climate,0.2599,North America,Cold - Hot Summer,-72.3027,41.3491,CHS,climate_untruncated_hierarchical_contribution
15201,spatial_spd,untruncated_hierarchical_contribution,climate,0.1422,North America,Cold - Cold Summer,-105.5577,39.2855,CCS,climate_untruncated_hierarchical_contribution
260,spatial_spd,untruncated_hierarchical_contribution,climate,0.1977,North America,Cold - Warm Summer,-73.31667,42.5,CWS,climate_untruncated_hierarchical_contribution
21539,spatial_spd,untruncated_hierarchical_contribution,climate,0.3377,Latin America,Tropical,-76.43842,-0.68774,TRO,climate_untruncated_hierarchical_contribution
15829,spatial_spd,untruncated_hierarchical_contribution,climate,0.4111,North America,Polar,-64.26654,63.39458,POL,climate_untruncated_hierarchical_contribution
14799,spatial_spd,untruncated_hierarchical_contribution,climate,0.1493,North America,Cold - Dry Summer,-119.66075,37.84969,CDS,climate_untruncated_hierarchical_contribution
4056,spatial_spd,untruncated_hierarchical_contribution,climate,0.1356,Europe,Temperate,-0.19167,48.44444,TMP,climate_untruncated_hierarchical_contribution
2617,spatial_spd,untruncated_hierarchical_contribution,climate,0.1021,North America,Cold - Hot Summer,-74.03778,41.39139,CHS,climate_untruncated_hierarchical_contribution
42671,spatial_spd,untruncated_hierarchical_contribution,climate,0.2307,Europe,Cold - Warm Summer,8.2395,48.56961,CWS,climate_untruncated_hierarchical_contribution
4058,spatial_spd,untruncated_hierarchical_contribution,climate,0.0561,Europe,Cold - Cold Summer,13.9,47.11667,CCS,climate_untruncated_hierarchical_contribution
20613,spatial_spd,untruncated_hierarchical_contribution,climate,0.1799,North America,Cold - Warm Summer,-112.08801,42.13082,CWS,climate_untruncated_hierarchical_contribution
15738,spatial_spd,untruncated_hierarchical_contribution,climate,0.3586,North America,Cold - Cold Summer,-109.90907,49.66388,CCS,climate_untruncated_hierarchical_contribution
2287,spatial_spd,untruncated_hierarchical_contribution,climate,0.299,North America,Cold - Warm Summer,-79.44,44.18,CWS,climate_untruncated_hierarchical_contribution
22842,spatial_spd,untruncated_hierarchical_contribution,climate,0.1295,Europe,Cold - Cold Summer,7.19861,46.35972,CCS,climate_untruncated_hierarchical_contribution
15288,spatial_spd,untruncated_hierarchical_contribution,climate,0.1003,North America,Temperate,-127.69941,50.18234,TMP,climate_untruncated_hierarchical_contribution
21762,spatial_spd,untruncated_hierarchical_contribution,climate,0.1898,Latin America,Polar,-72.80159,6.16936,POL,climate_untruncated_hierarchical_contribution
1148,spatial_spd,untruncated_hierarchical_contribution,climate,0.2985,North America,Temperate - Dry Summer,-122.575,44.63333,TDS,climate_untruncated_hierarchical_contribution
48721,spatial_spd,untruncated_hierarchical_contribution,climate,0.1803,North America,Cold - Dry Summer,-114.10713,64.0537,CDS,climate_untruncated_hierarchical_contribution
24467,spatial_spd,untruncated_hierarchical_contribution,climate,0.1494,Europe,Temperate,3.13333,49.18333,TMP,climate_untruncated_hierarchical_contribution
1450,spatial_spd,untruncated_hierarchical_contribution,climate,0.031,North America,Cold - Warm Summer,-52.71389,47.59028,CWS,climate_untruncated_hierarchical_contribution
23004,spatial_spd,untruncated_hierarchical_contribution,climate,0.0927,Europe,Cold - Warm Summer,28.01373,51.19139,CWS,climate_untruncated_hierarchical_contribution
2292,spatial_spd,untruncated_hierarchical_contribution,climate,0.0993,North America,Cold - Warm Summer,-69.41028,43.92139,CWS,climate_untruncated_hierarchical_contribution
2391,spatial_spd,untruncated_hierarchical_contribution,climate,0.2087,North America,Cold - Warm Summer,-70.35,43.96667,CWS,climate_untruncated_hierarchical_contribution
1024,spatial_spd,untruncated_hierarchical_contribution,climate,0.3667,North America,Polar,-155.05,67.93333,POL,climate_untruncated_hierarchical_contribution
1642,spatial_spd,untruncated_hierarchical_contribution,climate,0.0038,North America,Temperate - Dry Summer,-123.58764,44.16387,TDS,climate_untruncated_hierarchical_contribution
15785,spatial_spd,untruncated_hierarchical_contribution,climate,0.3092,North America,Polar,-121.1,72.009,POL,climate_untruncated_hierarchical_contribution
1735,spatial_spd,untruncated_hierarchical_contribution,climate,0.0437,North America,Cold - Hot Summer,-89.41667,43.1,CHS,climate_untruncated_hierarchical_contribution
22711,spatial_spd,untruncated_hierarchical_contribution,climate,0.216,Europe,Temperate,-5.34361,57.55889,TMP,climate_untruncated_hierarchical_contribution
24348,spatial_spd,untruncated_hierarchical_contribution,climate,0.1489,Europe,Cold - Cold Summer,2.00833,42.55417,CCS,climate_untruncated_hierarchical_contribution
40992,spatial_spd,untruncated_hierarchical_contribution,climate,0.176,North America,Cold - Warm Summer,-71.1813,43.29,CWS,climate_untruncated_hierarchical_contribution
1786,spatial_spd,untruncated_hierarchical_contribution,climate,0.1214,North America,Cold - Warm Summer,-93.39207,47.97876,CWS,climate_untruncated_hierarchical_contribution
878,spatial_spd,untruncated_hierarchical_contribution,climate,-0.0624,North America,Cold - Warm Summer,-99.2976,49.4427,CWS,climate_untruncated_hierarchical_contribution
44951,spatial_spd,untruncated_hierarchical_contribution,climate,0.2408,Europe,Cold - Warm Summer,20.42349,48.33691,CWS,climate_untruncated_hierarchical_contribution
328,spatial_spd,untruncated_hierarchical_contribution,climate,0.126,North America,Temperate,-86.53333,33.5,TMP,climate_untruncated_hierarchical_contribution
