dataset_id,sample_id,region,climatezone,rowsum
4011,409700,Europe,Cold_Without_dry_season_Warm_Summer,2196
4011,409701,Europe,Cold_Without_dry_season_Warm_Summer,1701
4011,409702,Europe,Cold_Without_dry_season_Warm_Summer,1733
4011,409703,Europe,Cold_Without_dry_season_Warm_Summer,1448
4011,409704,Europe,Cold_Without_dry_season_Warm_Summer,1485
4011,409705,Europe,Cold_Without_dry_season_Warm_Summer,1407
4011,409706,Europe,Cold_Without_dry_season_Warm_Summer,1488
4011,409707,Europe,Cold_Without_dry_season_Warm_Summer,1041
4011,409708,Europe,Cold_Without_dry_season_Warm_Summer,969
4011,409709,Europe,Cold_Without_dry_season_Warm_Summer,1303
4011,409710,Europe,Cold_Without_dry_season_Warm_Summer,1212
4011,409711,Europe,Cold_Without_dry_season_Warm_Summer,1297
4011,409712,Europe,Cold_Without_dry_season_Warm_Summer,1158
4011,409713,Europe,Cold_Without_dry_season_Warm_Summer,1084
4011,409714,Europe,Cold_Without_dry_season_Warm_Summer,1176
4011,409715,Europe,Cold_Without_dry_season_Warm_Summer,1013
4011,409716,Europe,Cold_Without_dry_season_Warm_Summer,1560
4011,409717,Europe,Cold_Without_dry_season_Warm_Summer,1421
4011,409718,Europe,Cold_Without_dry_season_Warm_Summer,1376
4011,409719,Europe,Cold_Without_dry_season_Warm_Summer,1406
4011,409720,Europe,Cold_Without_dry_season_Warm_Summer,1288
4011,409721,Europe,Cold_Without_dry_season_Warm_Summer,1398
4011,409722,Europe,Cold_Without_dry_season_Warm_Summer,1569
4011,409723,Europe,Cold_Without_dry_season_Warm_Summer,1489
4011,409724,Europe,Cold_Without_dry_season_Warm_Summer,1436
4011,409725,Europe,Cold_Without_dry_season_Warm_Summer,1403
4011,409726,Europe,Cold_Without_dry_season_Warm_Summer,1400
4011,409727,Europe,Cold_Without_dry_season_Warm_Summer,2042
4011,409728,Europe,Cold_Without_dry_season_Warm_Summer,2081
4011,409729,Europe,Cold_Without_dry_season_Warm_Summer,1661
4011,409730,Europe,Cold_Without_dry_season_Warm_Summer,2330
4011,409731,Europe,Cold_Without_dry_season_Warm_Summer,2116
4011,409732,Europe,Cold_Without_dry_season_Warm_Summer,1891
4011,409733,Europe,Cold_Without_dry_season_Warm_Summer,1446
4011,409734,Europe,Cold_Without_dry_season_Warm_Summer,1094
4011,409735,Europe,Cold_Without_dry_season_Warm_Summer,1933
4011,409736,Europe,Cold_Without_dry_season_Warm_Summer,789
4011,409737,Europe,Cold_Without_dry_season_Warm_Summer,1523
4011,409738,Europe,Cold_Without_dry_season_Warm_Summer,2059
4011,409739,Europe,Cold_Without_dry_season_Warm_Summer,1616
4011,409740,Europe,Cold_Without_dry_season_Warm_Summer,1859
4011,409741,Europe,Cold_Without_dry_season_Warm_Summer,1654
4011,409742,Europe,Cold_Without_dry_season_Warm_Summer,1997
4011,409743,Europe,Cold_Without_dry_season_Warm_Summer,1523
4011,409744,Europe,Cold_Without_dry_season_Warm_Summer,1280
4011,409745,Europe,Cold_Without_dry_season_Warm_Summer,1495
4011,409746,Europe,Cold_Without_dry_season_Warm_Summer,1402
4011,409747,Europe,Cold_Without_dry_season_Warm_Summer,506
4011,409748,Europe,Cold_Without_dry_season_Warm_Summer,1121
4011,409749,Europe,Cold_Without_dry_season_Warm_Summer,1077
4011,409750,Europe,Cold_Without_dry_season_Warm_Summer,1627
4011,409751,Europe,Cold_Without_dry_season_Warm_Summer,1301
4011,409752,Europe,Cold_Without_dry_season_Warm_Summer,772
4011,409753,Europe,Cold_Without_dry_season_Warm_Summer,1190
4011,409754,Europe,Cold_Without_dry_season_Warm_Summer,1386
4011,409755,Europe,Cold_Without_dry_season_Warm_Summer,1011
4011,409756,Europe,Cold_Without_dry_season_Warm_Summer,245
4011,409757,Europe,Cold_Without_dry_season_Warm_Summer,884
4011,409758,Europe,Cold_Without_dry_season_Warm_Summer,383
4011,409759,Europe,Cold_Without_dry_season_Warm_Summer,295
4011,409760,Europe,Cold_Without_dry_season_Warm_Summer,298
4011,409761,Europe,Cold_Without_dry_season_Warm_Summer,305
4011,409762,Europe,Cold_Without_dry_season_Warm_Summer,370
4011,409763,Europe,Cold_Without_dry_season_Warm_Summer,476
4011,409764,Europe,Cold_Without_dry_season_Warm_Summer,630
4011,409765,Europe,Cold_Without_dry_season_Warm_Summer,686
4011,409766,Europe,Cold_Without_dry_season_Warm_Summer,529
4011,409767,Europe,Cold_Without_dry_season_Warm_Summer,467
4011,409768,Europe,Cold_Without_dry_season_Warm_Summer,765
4011,409769,Europe,Cold_Without_dry_season_Warm_Summer,669
4011,409770,Europe,Cold_Without_dry_season_Warm_Summer,498
4011,409771,Europe,Cold_Without_dry_season_Warm_Summer,357
4011,409772,Europe,Cold_Without_dry_season_Warm_Summer,496
4011,409773,Europe,Cold_Without_dry_season_Warm_Summer,808
4011,409774,Europe,Cold_Without_dry_season_Warm_Summer,517
4011,409775,Europe,Cold_Without_dry_season_Warm_Summer,655
4011,409776,Europe,Cold_Without_dry_season_Warm_Summer,1145
4011,409777,Europe,Cold_Without_dry_season_Warm_Summer,825
4011,409778,Europe,Cold_Without_dry_season_Warm_Summer,1122
4011,409779,Europe,Cold_Without_dry_season_Warm_Summer,804
4011,409780,Europe,Cold_Without_dry_season_Warm_Summer,1376
4011,409781,Europe,Cold_Without_dry_season_Warm_Summer,1222
4011,409782,Europe,Cold_Without_dry_season_Warm_Summer,1560
4011,409783,Europe,Cold_Without_dry_season_Warm_Summer,1362
4011,409784,Europe,Cold_Without_dry_season_Warm_Summer,1343
720,332924,Europe,Polar,486
720,332923,Europe,Polar,306
720,332922,Europe,Polar,475
720,332921,Europe,Polar,527
720,332920,Europe,Polar,442
720,332919,Europe,Polar,627
720,332918,Europe,Polar,547
720,332917,Europe,Polar,527
720,332916,Europe,Polar,638
720,332915,Europe,Polar,540
720,332914,Europe,Polar,425
720,332913,Europe,Polar,517
720,332912,Europe,Polar,528
720,332911,Europe,Polar,673
720,332910,Europe,Polar,599
720,332909,Europe,Polar,564
720,332908,Europe,Polar,528
720,332907,Europe,Polar,571
720,332906,Europe,Polar,691
720,332905,Europe,Polar,687
720,332904,Europe,Polar,746
720,332903,Europe,Polar,801
720,332902,Europe,Polar,968
720,332901,Europe,Polar,732
720,332888,Europe,Polar,829
720,332889,Europe,Polar,591
720,332890,Europe,Polar,725
720,332891,Europe,Polar,622
720,332892,Europe,Polar,620
720,332893,Europe,Polar,465
720,332894,Europe,Polar,375
720,332895,Europe,Polar,323
720,332896,Europe,Polar,338
720,332897,Europe,Polar,314
720,332898,Europe,Polar,209
720,332899,Europe,Polar,137
720,332900,Europe,Polar,94
2959,56411,North America,Cold_Without_dry_season_Hot_Summer,238
2959,56412,North America,Cold_Without_dry_season_Hot_Summer,280
2959,56413,North America,Cold_Without_dry_season_Hot_Summer,462
2959,56414,North America,Cold_Without_dry_season_Hot_Summer,191
2959,56415,North America,Cold_Without_dry_season_Hot_Summer,240
2959,56416,North America,Cold_Without_dry_season_Hot_Summer,473
2959,56417,North America,Cold_Without_dry_season_Hot_Summer,273
2959,56418,North America,Cold_Without_dry_season_Hot_Summer,190
2959,56419,North America,Cold_Without_dry_season_Hot_Summer,426
2959,56420,North America,Cold_Without_dry_season_Hot_Summer,194
2959,56421,North America,Cold_Without_dry_season_Hot_Summer,155
2959,56422,North America,Cold_Without_dry_season_Hot_Summer,539
2959,56423,North America,Cold_Without_dry_season_Hot_Summer,302
2959,56424,North America,Cold_Without_dry_season_Hot_Summer,473
2959,56425,North America,Cold_Without_dry_season_Hot_Summer,263
2959,56426,North America,Cold_Without_dry_season_Hot_Summer,546
2959,56427,North America,Cold_Without_dry_season_Hot_Summer,169
2959,56428,North America,Cold_Without_dry_season_Hot_Summer,537
2959,56429,North America,Cold_Without_dry_season_Hot_Summer,140
2959,56430,North America,Cold_Without_dry_season_Hot_Summer,479
2959,56431,North America,Cold_Without_dry_season_Hot_Summer,166
2959,56432,North America,Cold_Without_dry_season_Hot_Summer,429
2959,56433,North America,Cold_Without_dry_season_Hot_Summer,110
2959,56434,North America,Cold_Without_dry_season_Hot_Summer,474
2959,56435,North America,Cold_Without_dry_season_Hot_Summer,117
2959,56436,North America,Cold_Without_dry_season_Hot_Summer,553
2959,56437,North America,Cold_Without_dry_season_Hot_Summer,128
2959,56438,North America,Cold_Without_dry_season_Hot_Summer,615
2959,56439,North America,Cold_Without_dry_season_Hot_Summer,201
2959,56440,North America,Cold_Without_dry_season_Hot_Summer,577
2959,56441,North America,Cold_Without_dry_season_Hot_Summer,99
2959,56442,North America,Cold_Without_dry_season_Hot_Summer,560
2959,56443,North America,Cold_Without_dry_season_Hot_Summer,155
2959,56444,North America,Cold_Without_dry_season_Hot_Summer,766
2959,56445,North America,Cold_Without_dry_season_Hot_Summer,173
2959,56446,North America,Cold_Without_dry_season_Hot_Summer,543
2959,56447,North America,Cold_Without_dry_season_Hot_Summer,174
2959,56448,North America,Cold_Without_dry_season_Hot_Summer,519
2959,56449,North America,Cold_Without_dry_season_Hot_Summer,159
2959,56450,North America,Cold_Without_dry_season_Hot_Summer,482
2959,56451,North America,Cold_Without_dry_season_Hot_Summer,199
2959,56452,North America,Cold_Without_dry_season_Hot_Summer,578
2959,56453,North America,Cold_Without_dry_season_Hot_Summer,106
2959,56454,North America,Cold_Without_dry_season_Hot_Summer,459
2959,56455,North America,Cold_Without_dry_season_Hot_Summer,206
2959,56456,North America,Cold_Without_dry_season_Hot_Summer,451
2959,56457,North America,Cold_Without_dry_season_Hot_Summer,129
2959,56458,North America,Cold_Without_dry_season_Hot_Summer,174
2959,56459,North America,Cold_Without_dry_season_Hot_Summer,519
2959,56460,North America,Cold_Without_dry_season_Hot_Summer,192
2959,56461,North America,Cold_Without_dry_season_Hot_Summer,589
2959,56462,North America,Cold_Without_dry_season_Hot_Summer,213
2959,56463,North America,Cold_Without_dry_season_Hot_Summer,511
2959,56464,North America,Cold_Without_dry_season_Hot_Summer,228
20649,191132,North America,Polar,144.5
20649,191133,North America,Polar,305
20649,191134,North America,Polar,273
20649,191135,North America,Polar,349
20649,191136,North America,Polar,292
20649,191137,North America,Polar,200
20649,191138,North America,Polar,184.5
20649,191139,North America,Polar,276.5
20649,191140,North America,Polar,207
20649,191141,North America,Polar,287
20649,191142,North America,Polar,359.5
20649,191143,North America,Polar,330.5
20649,191144,North America,Polar,352.5
20649,191145,North America,Polar,347.5
20649,191146,North America,Polar,355
20649,191147,North America,Polar,283
20649,191148,North America,Polar,399
20649,191149,North America,Polar,365.5
20649,191150,North America,Polar,345.5
20649,191151,North America,Polar,379.5
20649,191152,North America,Polar,371
20649,191153,North America,Polar,173.5
20649,191154,North America,Polar,339
20649,191155,North America,Polar,356.5
20649,191156,North America,Polar,350
20649,191157,North America,Polar,370
20649,191158,North America,Polar,379
20649,191159,North America,Polar,369.5
20649,191160,North America,Polar,355
20649,191161,North America,Polar,371
20649,191162,North America,Polar,416.5
20649,191163,North America,Polar,242
20649,191164,North America,Polar,370.5
20649,191165,North America,Polar,367.5
20649,191166,North America,Polar,379.5
20649,191167,North America,Polar,368.5
20649,191168,North America,Polar,395.5
20649,191169,North America,Polar,370
20649,191170,North America,Polar,374
20649,191171,North America,Polar,418.5
20649,191172,North America,Polar,316
20649,191173,North America,Polar,378.5
20649,191174,North America,Polar,379
20649,191175,North America,Polar,394
20649,191176,North America,Polar,395.5
20649,191177,North America,Polar,395.5
20649,191178,North America,Polar,371.5
20649,191179,North America,Polar,380
20649,191180,North America,Polar,364
20649,191181,North America,Polar,411
20649,191182,North America,Polar,401.5
20649,191183,North America,Polar,386.5
20649,191184,North America,Polar,134
20649,191185,North America,Polar,387.5
20649,191186,North America,Polar,350.5
20649,191187,North America,Polar,358
20649,191188,North America,Polar,357
20649,191189,North America,Polar,364
20649,191190,North America,Polar,370.5
20649,191191,North America,Polar,400
20649,191192,North America,Polar,315
20649,191193,North America,Polar,377.5
20649,191194,North America,Polar,424.5
20649,191195,North America,Polar,374
20649,191196,North America,Polar,382
20649,191197,North America,Polar,376.5
20649,191198,North America,Polar,473
20649,191199,North America,Polar,376.5
20649,191200,North America,Polar,395.5
41001,326212,North America,Cold_Without_dry_season_Hot_Summer,319
41001,326213,North America,Cold_Without_dry_season_Hot_Summer,311.5
41001,326214,North America,Cold_Without_dry_season_Hot_Summer,328.5
41001,326215,North America,Cold_Without_dry_season_Hot_Summer,377
41001,326216,North America,Cold_Without_dry_season_Hot_Summer,330
41001,326217,North America,Cold_Without_dry_season_Hot_Summer,584.5
41001,326218,North America,Cold_Without_dry_season_Hot_Summer,450
41001,326219,North America,Cold_Without_dry_season_Hot_Summer,339
41001,326220,North America,Cold_Without_dry_season_Hot_Summer,595
41001,326221,North America,Cold_Without_dry_season_Hot_Summer,394
41001,326222,North America,Cold_Without_dry_season_Hot_Summer,791.5
41001,326223,North America,Cold_Without_dry_season_Hot_Summer,591
41001,326224,North America,Cold_Without_dry_season_Hot_Summer,698.5
41001,326225,North America,Cold_Without_dry_season_Hot_Summer,370
41001,326226,North America,Cold_Without_dry_season_Hot_Summer,464
41001,326227,North America,Cold_Without_dry_season_Hot_Summer,351
41001,326228,North America,Cold_Without_dry_season_Hot_Summer,759.5
41001,326229,North America,Cold_Without_dry_season_Hot_Summer,589
41001,326230,North America,Cold_Without_dry_season_Hot_Summer,348
41001,326231,North America,Cold_Without_dry_season_Hot_Summer,410.5
41001,326232,North America,Cold_Without_dry_season_Hot_Summer,327
41001,326233,North America,Cold_Without_dry_season_Hot_Summer,570
41001,326234,North America,Cold_Without_dry_season_Hot_Summer,333
41001,326235,North America,Cold_Without_dry_season_Hot_Summer,561
41001,326236,North America,Cold_Without_dry_season_Hot_Summer,554
41001,326237,North America,Cold_Without_dry_season_Hot_Summer,329
41001,326238,North America,Cold_Without_dry_season_Hot_Summer,556
41001,326239,North America,Cold_Without_dry_season_Hot_Summer,629
41001,326240,North America,Cold_Without_dry_season_Hot_Summer,649
41001,326241,North America,Cold_Without_dry_season_Hot_Summer,605
41001,326242,North America,Cold_Without_dry_season_Hot_Summer,642
41001,326243,North America,Cold_Without_dry_season_Hot_Summer,624
41001,326244,North America,Cold_Without_dry_season_Hot_Summer,460.5
45704,396740,Europe,Cold_Without_dry_season_Cold_Summer,1088
45704,396741,Europe,Cold_Without_dry_season_Cold_Summer,1056
45704,396742,Europe,Cold_Without_dry_season_Cold_Summer,1220
45704,396743,Europe,Cold_Without_dry_season_Cold_Summer,1350
45704,396744,Europe,Cold_Without_dry_season_Cold_Summer,1328
45704,396745,Europe,Cold_Without_dry_season_Cold_Summer,1360
45704,396746,Europe,Cold_Without_dry_season_Cold_Summer,1246
45704,396747,Europe,Cold_Without_dry_season_Cold_Summer,1418
45704,396748,Europe,Cold_Without_dry_season_Cold_Summer,1192
45704,396749,Europe,Cold_Without_dry_season_Cold_Summer,1054
45704,396750,Europe,Cold_Without_dry_season_Cold_Summer,1186
45704,396751,Europe,Cold_Without_dry_season_Cold_Summer,1072
45704,396752,Europe,Cold_Without_dry_season_Cold_Summer,1212
45704,396753,Europe,Cold_Without_dry_season_Cold_Summer,1042
45704,396754,Europe,Cold_Without_dry_season_Cold_Summer,1076
45704,396755,Europe,Cold_Without_dry_season_Cold_Summer,1034
45704,396756,Europe,Cold_Without_dry_season_Cold_Summer,1192
45704,396757,Europe,Cold_Without_dry_season_Cold_Summer,1178
45704,396758,Europe,Cold_Without_dry_season_Cold_Summer,1076
45704,396759,Europe,Cold_Without_dry_season_Cold_Summer,1058
45704,396760,Europe,Cold_Without_dry_season_Cold_Summer,1128
45704,396761,Europe,Cold_Without_dry_season_Cold_Summer,1216
45704,396762,Europe,Cold_Without_dry_season_Cold_Summer,1150
45704,396763,Europe,Cold_Without_dry_season_Cold_Summer,1078
45704,396764,Europe,Cold_Without_dry_season_Cold_Summer,1200
45704,396765,Europe,Cold_Without_dry_season_Cold_Summer,1196
45704,396766,Europe,Cold_Without_dry_season_Cold_Summer,1070
45704,396767,Europe,Cold_Without_dry_season_Cold_Summer,980
45704,396768,Europe,Cold_Without_dry_season_Cold_Summer,1204
45704,396769,Europe,Cold_Without_dry_season_Cold_Summer,1356
45704,396770,Europe,Cold_Without_dry_season_Cold_Summer,1062
45704,396771,Europe,Cold_Without_dry_season_Cold_Summer,1062
45704,396772,Europe,Cold_Without_dry_season_Cold_Summer,1106
45704,396773,Europe,Cold_Without_dry_season_Cold_Summer,1130
45704,396774,Europe,Cold_Without_dry_season_Cold_Summer,1204
45704,396775,Europe,Cold_Without_dry_season_Cold_Summer,1122
45704,396776,Europe,Cold_Without_dry_season_Cold_Summer,1138
45704,396777,Europe,Cold_Without_dry_season_Cold_Summer,1248
45704,396778,Europe,Cold_Without_dry_season_Cold_Summer,1122
45704,396779,Europe,Cold_Without_dry_season_Cold_Summer,1510
45704,396780,Europe,Cold_Without_dry_season_Cold_Summer,1258
45704,396781,Europe,Cold_Without_dry_season_Cold_Summer,1146
45704,396782,Europe,Cold_Without_dry_season_Cold_Summer,1132
45704,396783,Europe,Cold_Without_dry_season_Cold_Summer,1044
45704,396784,Europe,Cold_Without_dry_season_Cold_Summer,1180
45704,396785,Europe,Cold_Without_dry_season_Cold_Summer,1310
45704,396786,Europe,Cold_Without_dry_season_Cold_Summer,1074
45704,396787,Europe,Cold_Without_dry_season_Cold_Summer,1556
45704,396788,Europe,Cold_Without_dry_season_Cold_Summer,1204
45704,396789,Europe,Cold_Without_dry_season_Cold_Summer,1300
45704,396790,Europe,Cold_Without_dry_season_Cold_Summer,1238
45704,396791,Europe,Cold_Without_dry_season_Cold_Summer,1192
45704,396792,Europe,Cold_Without_dry_season_Cold_Summer,1164
45704,396793,Europe,Cold_Without_dry_season_Cold_Summer,1002
45704,396794,Europe,Cold_Without_dry_season_Cold_Summer,1098
1854,38798,North America,Cold_Without_dry_season_Cold_Summer,530.5
1854,38800,North America,Cold_Without_dry_season_Cold_Summer,1097.5
1854,38802,North America,Cold_Without_dry_season_Cold_Summer,1152.5
1854,38804,North America,Cold_Without_dry_season_Cold_Summer,1088.5
1854,38806,North America,Cold_Without_dry_season_Cold_Summer,1312
1854,38808,North America,Cold_Without_dry_season_Cold_Summer,879.5
1854,38810,North America,Cold_Without_dry_season_Cold_Summer,831.5
1854,38812,North America,Cold_Without_dry_season_Cold_Summer,953.5
1854,38814,North America,Cold_Without_dry_season_Cold_Summer,1050.5
1854,38816,North America,Cold_Without_dry_season_Cold_Summer,995
1854,38818,North America,Cold_Without_dry_season_Cold_Summer,834
1854,38820,North America,Cold_Without_dry_season_Cold_Summer,1071
1854,38822,North America,Cold_Without_dry_season_Cold_Summer,1229.5
1854,38824,North America,Cold_Without_dry_season_Cold_Summer,1842.5
1854,38826,North America,Cold_Without_dry_season_Cold_Summer,822
1854,38828,North America,Cold_Without_dry_season_Cold_Summer,1264
1854,38830,North America,Cold_Without_dry_season_Cold_Summer,1356
1854,38832,North America,Cold_Without_dry_season_Cold_Summer,1176
1854,38834,North America,Cold_Without_dry_season_Cold_Summer,1128.5
1854,38836,North America,Cold_Without_dry_season_Cold_Summer,1194
1854,38838,North America,Cold_Without_dry_season_Cold_Summer,734
1854,38840,North America,Cold_Without_dry_season_Cold_Summer,857.5
1854,38842,North America,Cold_Without_dry_season_Cold_Summer,852
1854,38844,North America,Cold_Without_dry_season_Cold_Summer,717
1854,38846,North America,Cold_Without_dry_season_Cold_Summer,686.5
1854,38848,North America,Cold_Without_dry_season_Cold_Summer,690
1854,38849,North America,Cold_Without_dry_season_Cold_Summer,305.5
1854,38850,North America,Cold_Without_dry_season_Cold_Summer,889
1854,38851,North America,Cold_Without_dry_season_Cold_Summer,504
1854,38852,North America,Cold_Without_dry_season_Cold_Summer,287
1157,24079,North America,Cold_Without_dry_season_Warm_Summer,535
1157,24080,North America,Cold_Without_dry_season_Warm_Summer,492
1157,24081,North America,Cold_Without_dry_season_Warm_Summer,549
1157,24082,North America,Cold_Without_dry_season_Warm_Summer,519
1157,24083,North America,Cold_Without_dry_season_Warm_Summer,550
1157,24084,North America,Cold_Without_dry_season_Warm_Summer,460
1157,24085,North America,Cold_Without_dry_season_Warm_Summer,462
1157,24086,North America,Cold_Without_dry_season_Warm_Summer,466
1157,24087,North America,Cold_Without_dry_season_Warm_Summer,487
1157,24088,North America,Cold_Without_dry_season_Warm_Summer,305
1157,24089,North America,Cold_Without_dry_season_Warm_Summer,544
1157,24090,North America,Cold_Without_dry_season_Warm_Summer,665
1157,24091,North America,Cold_Without_dry_season_Warm_Summer,606
1157,24092,North America,Cold_Without_dry_season_Warm_Summer,494
1157,24093,North America,Cold_Without_dry_season_Warm_Summer,474
1157,24094,North America,Cold_Without_dry_season_Warm_Summer,517
1157,24095,North America,Cold_Without_dry_season_Warm_Summer,570
1157,24096,North America,Cold_Without_dry_season_Warm_Summer,579
1157,24097,North America,Cold_Without_dry_season_Warm_Summer,401
1157,24098,North America,Cold_Without_dry_season_Warm_Summer,548
1157,24099,North America,Cold_Without_dry_season_Warm_Summer,429
1157,24100,North America,Cold_Without_dry_season_Warm_Summer,628
1157,24101,North America,Cold_Without_dry_season_Warm_Summer,456
1157,24102,North America,Cold_Without_dry_season_Warm_Summer,475
1157,24103,North America,Cold_Without_dry_season_Warm_Summer,645
1157,24104,North America,Cold_Without_dry_season_Warm_Summer,713
1157,24105,North America,Cold_Without_dry_season_Warm_Summer,475
1157,24106,North America,Cold_Without_dry_season_Warm_Summer,414
1157,24107,North America,Cold_Without_dry_season_Warm_Summer,548
1157,24108,North America,Cold_Without_dry_season_Warm_Summer,410
1157,24109,North America,Cold_Without_dry_season_Warm_Summer,467
1157,24110,North America,Cold_Without_dry_season_Warm_Summer,499
1157,24111,North America,Cold_Without_dry_season_Warm_Summer,509
1157,24112,North America,Cold_Without_dry_season_Warm_Summer,489
1157,24113,North America,Cold_Without_dry_season_Warm_Summer,585
1157,24114,North America,Cold_Without_dry_season_Warm_Summer,508
1157,24115,North America,Cold_Without_dry_season_Warm_Summer,526
1157,24116,North America,Cold_Without_dry_season_Warm_Summer,513
1157,24117,North America,Cold_Without_dry_season_Warm_Summer,560
1157,24118,North America,Cold_Without_dry_season_Warm_Summer,472
1157,24119,North America,Cold_Without_dry_season_Warm_Summer,517
1157,24120,North America,Cold_Without_dry_season_Warm_Summer,456
1157,24121,North America,Cold_Without_dry_season_Warm_Summer,338
1157,24122,North America,Cold_Without_dry_season_Warm_Summer,309
1157,24123,North America,Cold_Without_dry_season_Warm_Summer,136
1157,24124,North America,Cold_Without_dry_season_Warm_Summer,143
1157,24125,North America,Cold_Without_dry_season_Warm_Summer,82
4360,416920,Europe,Cold_Without_dry_season_Cold_Summer,372
4360,416921,Europe,Cold_Without_dry_season_Cold_Summer,372
4360,416922,Europe,Cold_Without_dry_season_Cold_Summer,358
4360,416923,Europe,Cold_Without_dry_season_Cold_Summer,371
4360,416924,Europe,Cold_Without_dry_season_Cold_Summer,283
4360,416925,Europe,Cold_Without_dry_season_Cold_Summer,298
4360,416926,Europe,Cold_Without_dry_season_Cold_Summer,407
4360,416927,Europe,Cold_Without_dry_season_Cold_Summer,330
4360,416928,Europe,Cold_Without_dry_season_Cold_Summer,435
4360,416929,Europe,Cold_Without_dry_season_Cold_Summer,373
4360,416930,Europe,Cold_Without_dry_season_Cold_Summer,312
4360,416931,Europe,Cold_Without_dry_season_Cold_Summer,295
4360,416932,Europe,Cold_Without_dry_season_Cold_Summer,303
4360,416933,Europe,Cold_Without_dry_season_Cold_Summer,245
4360,416934,Europe,Cold_Without_dry_season_Cold_Summer,278
4360,416935,Europe,Cold_Without_dry_season_Cold_Summer,268
4360,416936,Europe,Cold_Without_dry_season_Cold_Summer,261
4360,416937,Europe,Cold_Without_dry_season_Cold_Summer,186
4360,416938,Europe,Cold_Without_dry_season_Cold_Summer,210
4360,416939,Europe,Cold_Without_dry_season_Cold_Summer,224
4360,416940,Europe,Cold_Without_dry_season_Cold_Summer,195
4360,416941,Europe,Cold_Without_dry_season_Cold_Summer,190
4360,416942,Europe,Cold_Without_dry_season_Cold_Summer,179
4360,416943,Europe,Cold_Without_dry_season_Cold_Summer,241
4360,416944,Europe,Cold_Without_dry_season_Cold_Summer,135
4360,416945,Europe,Cold_Without_dry_season_Cold_Summer,145
4360,416946,Europe,Cold_Without_dry_season_Cold_Summer,127
4360,416947,Europe,Cold_Without_dry_season_Cold_Summer,167
4360,416948,Europe,Cold_Without_dry_season_Cold_Summer,258
45639,394470,Europe,Cold_Without_dry_season_Cold_Summer,1122
45639,394471,Europe,Cold_Without_dry_season_Cold_Summer,950
45639,394472,Europe,Cold_Without_dry_season_Cold_Summer,1074
45639,394473,Europe,Cold_Without_dry_season_Cold_Summer,994
45639,394474,Europe,Cold_Without_dry_season_Cold_Summer,1016
45639,394475,Europe,Cold_Without_dry_season_Cold_Summer,1038
45639,394476,Europe,Cold_Without_dry_season_Cold_Summer,970
45639,394477,Europe,Cold_Without_dry_season_Cold_Summer,968
45639,394478,Europe,Cold_Without_dry_season_Cold_Summer,980
45639,394479,Europe,Cold_Without_dry_season_Cold_Summer,1052
45639,394480,Europe,Cold_Without_dry_season_Cold_Summer,988
45639,394481,Europe,Cold_Without_dry_season_Cold_Summer,1178
45639,394482,Europe,Cold_Without_dry_season_Cold_Summer,1126
45639,394483,Europe,Cold_Without_dry_season_Cold_Summer,994
45639,394484,Europe,Cold_Without_dry_season_Cold_Summer,974
45639,394485,Europe,Cold_Without_dry_season_Cold_Summer,1076
45639,394486,Europe,Cold_Without_dry_season_Cold_Summer,1232
45639,394487,Europe,Cold_Without_dry_season_Cold_Summer,1116
45639,394488,Europe,Cold_Without_dry_season_Cold_Summer,1000
45639,394489,Europe,Cold_Without_dry_season_Cold_Summer,938
45639,394490,Europe,Cold_Without_dry_season_Cold_Summer,994
45639,394491,Europe,Cold_Without_dry_season_Cold_Summer,932
45639,394492,Europe,Cold_Without_dry_season_Cold_Summer,1098
45639,394493,Europe,Cold_Without_dry_season_Cold_Summer,1108
45639,394494,Europe,Cold_Without_dry_season_Cold_Summer,956
45639,394495,Europe,Cold_Without_dry_season_Cold_Summer,1002
45639,394496,Europe,Cold_Without_dry_season_Cold_Summer,934
45639,394497,Europe,Cold_Without_dry_season_Cold_Summer,1302
45639,394498,Europe,Cold_Without_dry_season_Cold_Summer,950
45639,394499,Europe,Cold_Without_dry_season_Cold_Summer,936
45639,394500,Europe,Cold_Without_dry_season_Cold_Summer,998
45639,394501,Europe,Cold_Without_dry_season_Cold_Summer,1032
45639,394502,Europe,Cold_Without_dry_season_Cold_Summer,984
45639,394503,Europe,Cold_Without_dry_season_Cold_Summer,992
45639,394504,Europe,Cold_Without_dry_season_Cold_Summer,1140
45639,394505,Europe,Cold_Without_dry_season_Cold_Summer,1036
45639,394506,Europe,Cold_Without_dry_season_Cold_Summer,778
45639,394507,Europe,Cold_Without_dry_season_Cold_Summer,874
45639,394508,Europe,Cold_Without_dry_season_Cold_Summer,1132
45639,394509,Europe,Cold_Without_dry_season_Cold_Summer,952
45639,394510,Europe,Cold_Without_dry_season_Cold_Summer,898
45639,394511,Europe,Cold_Without_dry_season_Cold_Summer,942
45639,394512,Europe,Cold_Without_dry_season_Cold_Summer,894
45639,394513,Europe,Cold_Without_dry_season_Cold_Summer,996
45639,394514,Europe,Cold_Without_dry_season_Cold_Summer,1110
45639,394515,Europe,Cold_Without_dry_season_Cold_Summer,920
45639,394516,Europe,Cold_Without_dry_season_Cold_Summer,1080
45639,394517,Europe,Cold_Without_dry_season_Cold_Summer,1044
45639,394518,Europe,Cold_Without_dry_season_Cold_Summer,838
45639,394519,Europe,Cold_Without_dry_season_Cold_Summer,922
45639,394520,Europe,Cold_Without_dry_season_Cold_Summer,866
