analysis,dataset_id,region,climatezone,model_id,predictor,unique,average_share,individual,individual_percent,predictor_present,total_adjusted_r_squared,model_result_available,has_required_predictors,has_finite_total,has_positive_total,has_finite_individual,has_negative_unique,has_negative_individual,is_importance_eligible,exclusion_reason,age
spatial_spd,48976,Europe,Temperate_Without_dry_season,analysis=spatial_spd|dataset_id=48976|region=Europe|climatezone=Temperate_Without_dry_season,climate,0.4637,-0.03620000000000001,0.4275,73.83,TRUE,0.579,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,48976,Europe,Temperate_Without_dry_season,analysis=spatial_spd|dataset_id=48976|region=Europe|climatezone=Temperate_Without_dry_season,human,0.1872,-0.03620000000000001,0.151,26.08,TRUE,0.579,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,48982,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=48982|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,climate,0.2519,-0.008900000000000019,0.243,78.9,TRUE,0.308,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,48982,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=48982|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.0744,-0.008899999999999991,0.0655,21.27,TRUE,0.308,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,48984,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=48984|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.501,0.018399999999999972,0.5194,104.93,TRUE,0.495,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
spatial_spd,48984,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=48984|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,-0.0429,0.0184,-0.0245,-4.95,TRUE,0.495,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
spatial_spd,48986,Europe,Temperate_Without_dry_season,analysis=spatial_spd|dataset_id=48986|region=Europe|climatezone=Temperate_Without_dry_season,climate,0.1789,-0.0675,0.1114,32.76,TRUE,0.34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,48986,Europe,Temperate_Without_dry_season,analysis=spatial_spd|dataset_id=48986|region=Europe|climatezone=Temperate_Without_dry_season,human,0.296,-0.06749999999999998,0.2285,67.21,TRUE,0.34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,489,North America,Cold_Without_dry_season_Hot_Summer,analysis=spatial_spd|dataset_id=489|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,climate,0.2585,0.01469999999999999,0.2732,127.66,TRUE,0.214,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
spatial_spd,489,North America,Cold_Without_dry_season_Hot_Summer,analysis=spatial_spd|dataset_id=489|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,human,-0.0736,0.014600000000000002,-0.059,-27.57,TRUE,0.214,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
spatial_spd,492,North America,Temperate_Without_dry_season,analysis=spatial_spd|dataset_id=492|region=North America|climatezone=Temperate_Without_dry_season,climate,0.0964,0.026900000000000007,0.1233,176.14,TRUE,0.07,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
spatial_spd,492,North America,Temperate_Without_dry_season,analysis=spatial_spd|dataset_id=492|region=North America|climatezone=Temperate_Without_dry_season,human,-0.0799,0.0269,-0.053,-75.71,TRUE,0.07,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
spatial_spd,497,North America,Cold_Without_dry_season_Hot_Summer,analysis=spatial_spd|dataset_id=497|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,climate,0.4232,-0.026100000000000012,0.3971,85.4,TRUE,0.465,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,497,North America,Cold_Without_dry_season_Hot_Summer,analysis=spatial_spd|dataset_id=497|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,human,0.0939,-0.026099999999999998,0.0678,14.58,TRUE,0.465,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,501,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=501|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,climate,0.1512,0.06440000000000001,0.21560000000000001,83.57,TRUE,0.258,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,NA
spatial_spd,501,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=501|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,-0.0222,0.0644,0.0422,16.36,TRUE,0.258,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,NA
spatial_spd,506,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=506|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,climate,0.0759,0.0797,0.1556,64.03,TRUE,0.243,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,506,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=506|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.008,0.0797,0.0877,36.09,TRUE,0.243,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,510,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=510|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.3754,0.07850000000000001,0.4539,79.08,TRUE,0.574,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,510,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=510|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.0417,0.0785,0.1202,20.94,TRUE,0.574,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,513,North America,Cold_Without_dry_season_Hot_Summer,analysis=spatial_spd|dataset_id=513|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,climate,0.2359,0.12480000000000002,0.3607,66.8,TRUE,0.54,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,513,North America,Cold_Without_dry_season_Hot_Summer,analysis=spatial_spd|dataset_id=513|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,human,0.0549,0.1248,0.1797,33.28,TRUE,0.54,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,514,North America,Polar,analysis=spatial_spd|dataset_id=514|region=North America|climatezone=Polar,climate,0.1613,0.1516,0.3129,68.32,TRUE,0.458,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,NA
spatial_spd,514,North America,Polar,analysis=spatial_spd|dataset_id=514|region=North America|climatezone=Polar,human,-0.007,0.1516,0.1446,31.57,TRUE,0.458,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,NA
spatial_spd,516,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=516|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.2694,0.06780000000000003,0.3372,70.99,TRUE,0.475,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,516,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=516|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.0696,0.0678,0.1374,28.93,TRUE,0.475,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,517,North America,Cold_Dry_Summer,analysis=spatial_spd|dataset_id=517|region=North America|climatezone=Cold_Dry_Summer,climate,0.4787,-0.01880000000000004,0.4599,85.48,TRUE,0.538,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,517,North America,Cold_Dry_Summer,analysis=spatial_spd|dataset_id=517|region=North America|climatezone=Cold_Dry_Summer,human,0.0971,-0.01880000000000001,0.0783,14.55,TRUE,0.538,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,518,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=518|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.0269,-0.0456,-0.0187,-10.27,TRUE,0.182,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,NA
spatial_spd,518,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=518|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.2464,-0.0456,0.2008,110.33,TRUE,0.182,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,NA
spatial_spd,519,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=519|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,climate,-0.1115,0.0517,-0.0598,598,TRUE,-0.01,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,non_positive_total,NA
spatial_spd,519,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=519|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,-0.0017,0.0518,0.0501,-501,TRUE,-0.01,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,non_positive_total,NA
spatial_spd,525,North America,Polar,analysis=spatial_spd|dataset_id=525|region=North America|climatezone=Polar,climate,0.1997,-0.016599999999999976,0.1831,97.91,TRUE,0.187,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,525,North America,Polar,analysis=spatial_spd|dataset_id=525|region=North America|climatezone=Polar,human,0.0205,-0.0167,0.0038,2.03,TRUE,0.187,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,527,North America,Cold_Dry_Summer,analysis=spatial_spd|dataset_id=527|region=North America|climatezone=Cold_Dry_Summer,climate,0.0522,0.165,0.2172,51.59,TRUE,0.421,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,527,North America,Cold_Dry_Summer,analysis=spatial_spd|dataset_id=527|region=North America|climatezone=Cold_Dry_Summer,human,0.0383,0.1651,0.2034,48.31,TRUE,0.421,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,531,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=531|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.0598,0.0143,0.0741,35.62,TRUE,0.208,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,531,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=531|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.1192,0.014300000000000007,0.1335,64.18,TRUE,0.208,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,532,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=532|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.2894,0.1028,0.3922,57.85,TRUE,0.678,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,532,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=532|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.1827,0.10269999999999999,0.2854,42.09,TRUE,0.678,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,533,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=533|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,climate,-0.0257,0.016300000000000002,-0.0094,-3.56,TRUE,0.264,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
spatial_spd,533,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=533|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.2573,0.016200000000000048,0.2735,103.6,TRUE,0.264,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
spatial_spd,534,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=534|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.2343,0.07040000000000002,0.3047,46.59,TRUE,0.654,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,534,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=534|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.2785,0.07049999999999995,0.349,53.36,TRUE,0.654,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,537,Latin America,Polar,analysis=spatial_spd|dataset_id=537|region=Latin America|climatezone=Polar,climate,0.268,0.14699999999999996,0.415,64.44,TRUE,0.644,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,537,Latin America,Polar,analysis=spatial_spd|dataset_id=537|region=Latin America|climatezone=Polar,human,0.082,0.14700000000000002,0.229,35.56,TRUE,0.644,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,539,North America,Temperate_Without_dry_season,analysis=spatial_spd|dataset_id=539|region=North America|climatezone=Temperate_Without_dry_season,climate,0.1291,-0.06359999999999999,0.0655,21.41,TRUE,0.306,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,539,North America,Temperate_Without_dry_season,analysis=spatial_spd|dataset_id=539|region=North America|climatezone=Temperate_Without_dry_season,human,0.3044,-0.0635,0.2409,78.73,TRUE,0.306,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,543,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=543|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,climate,0.1421,-0.012200000000000016,0.1299,47.58,TRUE,0.273,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,543,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=543|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.1556,-0.012199999999999989,0.1434,52.53,TRUE,0.273,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,547,Latin America,Tropical,analysis=spatial_spd|dataset_id=547|region=Latin America|climatezone=Tropical,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_spd,547,Latin America,Tropical,analysis=spatial_spd|dataset_id=547|region=Latin America|climatezone=Tropical,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_spd,549,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=549|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,climate,0.43120000000000003,0.02589999999999998,0.4571,95.03,TRUE,0.481,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,NA
spatial_spd,549,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=549|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,-0.0016,0.0259,0.0243,5.05,TRUE,0.481,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,NA
spatial_spd,550,North America,Temperate_Dry_Summer,analysis=spatial_spd|dataset_id=550|region=North America|climatezone=Temperate_Dry_Summer,climate,0.1606,-0.029099999999999987,0.1315,36.03,TRUE,0.365,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,550,North America,Temperate_Dry_Summer,analysis=spatial_spd|dataset_id=550|region=North America|climatezone=Temperate_Dry_Summer,human,0.2625,-0.029100000000000015,0.2334,63.95,TRUE,0.365,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,672,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=672|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.1426,0.2793,0.4219,61.77,TRUE,0.683,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,NA
spatial_spd,672,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=672|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,-0.0185,0.2792,0.2607,38.17,TRUE,0.683,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,NA
spatial_spd,673,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=673|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,climate,0.0301,0.031700000000000006,0.0618,23.77,TRUE,0.26,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,673,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=673|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.1662,0.031700000000000006,0.1979,76.12,TRUE,0.26,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,678,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=678|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,climate,0.2986,0.0973,0.3959,80.3,TRUE,0.493,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,NA
spatial_spd,678,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=678|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,-6e-4,0.0973,0.0967,19.61,TRUE,0.493,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,NA
spatial_spd,679,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=679|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.2594,-0.08490000000000003,0.1745,70.08,TRUE,0.249,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,679,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=679|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.1591,-0.08489999999999999,0.0742,29.8,TRUE,0.249,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,684,North America,Cold_Without_dry_season_Hot_Summer,analysis=spatial_spd|dataset_id=684|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,climate,0.137,0.08399999999999999,0.221,42.1,TRUE,0.525,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,684,North America,Cold_Without_dry_season_Hot_Summer,analysis=spatial_spd|dataset_id=684|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,human,0.2205,0.08399999999999999,0.3045,58,TRUE,0.525,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,688,North America,Polar,analysis=spatial_spd|dataset_id=688|region=North America|climatezone=Polar,climate,0.1839,-0.03210000000000002,0.1518,77.45,TRUE,0.196,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,688,North America,Polar,analysis=spatial_spd|dataset_id=688|region=North America|climatezone=Polar,human,0.0764,-0.0321,0.0443,22.6,TRUE,0.196,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,691,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=691|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,climate,0.4479,0.0922,0.5401,84.13,TRUE,0.642,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,691,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=691|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.0093,0.0923,0.1016,15.83,TRUE,0.642,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,699,North America,Temperate_Without_dry_season,analysis=spatial_spd|dataset_id=699|region=North America|climatezone=Temperate_Without_dry_season,climate,0.1262,0.043300000000000005,0.1695,141.25,TRUE,0.12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
spatial_spd,699,North America,Temperate_Without_dry_season,analysis=spatial_spd|dataset_id=699|region=North America|climatezone=Temperate_Without_dry_season,human,-0.0928,0.04329999999999999,-0.0495,-41.25,TRUE,0.12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
spatial_spd,701,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=701|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,climate,0.2911,-0.039600000000000024,0.2515,57.68,TRUE,0.436,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,701,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=701|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.2245,-0.039599999999999996,0.1849,42.41,TRUE,0.436,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,720,Europe,Polar,analysis=spatial_spd|dataset_id=720|region=Europe|climatezone=Polar,climate,0.3261,0.04870000000000002,0.3748,90.53,TRUE,0.414,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,NA
spatial_spd,720,Europe,Polar,analysis=spatial_spd|dataset_id=720|region=Europe|climatezone=Polar,human,-0.0098,0.048799999999999996,0.039,9.42,TRUE,0.414,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,NA
spatial_spd,723,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=723|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.4091,-0.05770000000000003,0.3514,89.19,TRUE,0.394,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,723,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=723|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.1006,-0.057699999999999994,0.0429,10.89,TRUE,0.394,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,772,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=772|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.2141,-0.001600000000000018,0.2125,94.03,TRUE,0.226,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,772,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=772|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.0153,-0.001599999999999999,0.0137,6.06,TRUE,0.226,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,773,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=773|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.5285,0.025900000000000034,0.5544,93.33,TRUE,0.594,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,773,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=773|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.014,0.0259,0.0399,6.72,TRUE,0.594,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,776,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=776|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.1369,-0.015699999999999992,0.1212,28.32,TRUE,0.428,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,776,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=776|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.3225,-0.015600000000000003,0.3069,71.71,TRUE,0.428,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,777,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=777|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,climate,0.3663,0.06709999999999999,0.4334,81.62,TRUE,0.531,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,777,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=777|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.0308,0.067,0.0978,18.42,TRUE,0.531,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_spd,778,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=778|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,climate,0.1294,0.08280000000000001,0.2122,79.48,TRUE,0.267,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,NA
spatial_spd,778,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_spd|dataset_id=778|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,-0.0282,0.0828,0.0546,20.45,TRUE,0.267,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,NA
spatial_spd,782,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_spd|dataset_id=782|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,climate,-0.0761,0.0398,-0.0363,-39.89,TRUE,0.091,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
